,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64
2089,0,1,8,16,16,6,0,0,0,12,16,15,12,6,0,0,1,16,13,2,0,0,0,0,0,7,16,2,0,0,0,0,0,0,7,15,7,0,0,0,0,0,0,4,14,11,0,0,0,0,1,8,14,16,2,0,0,0,5,16,16,9,0,0
3341,0,0,1,11,14,4,0,0,0,1,7,14,14,15,1,0,0,6,13,0,0,11,5,0,0,8,9,0,0,4,8,0,0,5,12,0,0,4,8,0,0,1,15,2,0,10,8,0,0,0,9,16,16,16,2,0,0,0,1,12,14,9,0,0
1421,0,0,3,15,16,6,0,0,0,0,6,11,11,16,5,0,0,0,0,0,7,16,7,0,0,0,0,0,13,16,2,0,0,9,13,13,16,12,2,0,0,2,12,14,16,16,15,0,0,0,0,15,13,0,0,0,0,0,3,16,8,0,0,0
12,0,0,0,4,13,16,16,3,0,0,8,16,9,12,16,4,0,7,16,3,3,15,13,0,0,9,15,14,16,16,6,0,0,1,8,7,12,15,0,0,0,0,0,0,13,10,0,0,0,0,0,3,15,6,0,0,0,0,0,5,15,4,0,0
2942,0,0,2,13,13,0,0,0,0,0,10,14,3,0,0,0,0,1,15,6,0,0,0,0,0,4,16,3,4,2,0,0,0,5,16,16,13,16,3,0,0,2,16,6,0,6,12,0,0,0,11,8,0,8,12,0,0,0,1,13,16,14,3,0
564,0,0,14,16,16,16,9,0,0,0,6,8,10,16,6,0,0,0,0,0,9,14,2,0,0,0,13,14,16,14,4,0,0,0,8,16,16,16,11,0,0,0,3,16,4,3,1,0,0,0,11,12,0,0,0,0,0,0,16,8,0,0,0,0
2483,0,0,2,14,13,5,0,0,0,0,8,16,16,10,0,0,0,6,16,16,16,7,0,0,0,9,16,16,16,3,0,0,0,0,7,16,16,2,0,0,0,0,8,16,16,6,0,0,0,0,10,16,16,11,0,0,0,0,3,13,14,7,0,0
2656,0,0,2,10,16,16,2,0,0,1,16,15,5,1,0,0,0,8,13,0,0,0,0,0,0,12,11,0,0,0,0,0,0,5,16,7,0,0,0,0,0,0,3,13,12,0,0,0,0,0,0,4,16,0,0,0,0,0,0,14,12,0,0,0
2860,0,0,8,15,16,13,0,0,0,3,16,4,1,16,4,0,0,0,15,5,1,16,8,0,0,0,14,11,16,8,0,0,0,0,6,16,8,0,0,0,0,0,10,16,8,0,0,0,0,0,16,14,16,2,0,0,0,0,8,16,15,2,0,0
2928,0,0,2,13,15,7,0,0,0,3,15,9,10,15,3,0,0,8,12,0,1,15,6,0,0,6,15,9,12,16,7,0,0,1,8,8,10,16,0,0,0,0,0,0,12,12,0,0,0,0,0,8,16,5,0,0,0,0,0,14,13,0,0,0
1325,0,0,6,15,11,2,0,0,0,1,16,10,14,16,3,0,0,4,11,0,14,16,3,0,0,3,15,16,12,15,5,0,0,0,1,2,0,12,7,0,0,0,0,0,1,13,6,0,0,0,1,5,13,12,0,0,0,0,8,12,6,0,0,0
1763,0,0,7,16,15,0,0,0,0,5,16,16,16,0,0,0,0,3,8,8,16,0,0,0,0,0,2,15,8,0,0,0,0,0,5,16,3,0,0,0,0,0,15,10,0,2,1,0,0,0,15,16,12,16,8,0,0,0,6,16,16,15,3,0
3107,0,0,7,13,16,13,2,0,0,2,16,15,5,13,10,0,0,6,16,3,0,7,11,0,0,11,14,0,0,5,12,0,0,8,16,0,0,4,12,0,0,8,15,0,0,7,11,0,0,7,16,8,8,15,2,0,0,0,12,16,16,5,0,0
84,0,0,12,16,7,0,0,0,0,1,16,9,15,2,0,0,0,0,3,0,12,4,0,0,0,0,0,0,13,4,0,0,0,0,0,7,15,1,0,0,0,1,11,16,7,0,0,0,0,7,16,16,11,6,2,0,0,1,8,11,12,13,7,0
989,0,0,6,14,16,9,0,0,0,5,15,5,8,16,1,0,0,4,14,1,3,16,6,0,0,0,7,16,15,14,8,0,0,0,0,0,0,8,8,0,0,0,0,0,0,8,9,0,0,0,12,3,0,11,9,0,0,0,8,14,16,13,1,0
3514,0,0,4,10,0,0,0,0,0,0,9,15,2,0,0,0,0,0,12,10,0,0,0,0,0,0,15,8,3,0,0,0,0,1,16,16,16,14,2,0,0,0,16,10,5,15,8,0,0,0,11,13,11,16,4,0,0,0,3,11,13,5,0,0
327,0,3,10,12,15,10,1,0,0,6,11,8,14,16,4,0,0,0,0,4,16,12,0,0,0,0,1,15,12,1,0,0,0,0,0,14,12,0,0,0,0,0,0,8,16,1,0,0,0,1,7,14,13,0,0,0,0,3,15,9,1,0,0,0
3286,0,0,4,13,14,3,0,0,0,0,14,7,4,14,0,0,0,3,10,0,0,8,3,0,0,8,4,0,0,4,8,0,0,5,12,0,0,2,8,0,0,0,15,1,0,4,7,0,0,0,10,8,1,12,6,0,0,0,2,12,16,15,0,0
1989,0,0,4,14,16,11,1,0,0,0,15,10,4,13,11,0,0,3,16,3,4,12,10,0,0,1,13,16,16,16,7,0,0,0,0,0,5,16,1,0,0,0,0,1,13,9,0,0,0,0,2,13,14,0,0,0,0,0,5,16,7,0,0,0
2776,0,0,6,11,0,0,0,0,0,0,13,7,0,5,16,2,0,1,16,7,11,16,9,0,0,0,6,12,16,11,0,0,0,0,0,7,14,2,0,0,0,0,0,14,8,0,0,0,0,0,6,16,2,0,0,0,0,0,9,13,0,0,0,0
2583,0,2,13,16,16,13,1,0,0,14,15,8,10,16,4,0,0,5,2,0,6,16,4,0,0,0,8,16,16,16,9,0,0,0,5,14,16,9,2,0,0,0,2,16,11,0,0,0,0,0,8,16,3,0,0,0,0,2,16,9,0,0,0,0
3207,0,0,11,12,0,0,0,0,0,4,16,15,3,0,0,0,0,2,11,9,6,0,0,0,0,0,2,10,5,0,0,0,0,0,0,14,3,0,0,0,0,0,3,16,0,0,0,0,0,0,12,16,12,15,14,0,0,0,10,16,14,10,10,1
81,0,0,0,2,14,2,0,0,0,0,0,11,13,0,0,0,0,0,8,15,3,2,10,0,0,2,16,9,0,12,15,0,0,13,16,9,12,16,9,0,0,12,16,16,16,16,2,0,0,0,4,3,14,14,0,0,0,0,0,0,15,13,0,0
1392,0,0,6,15,16,16,9,0,0,0,9,12,8,16,12,0,0,0,0,0,5,16,4,0,0,1,7,8,16,9,2,0,0,9,16,16,16,16,9,0,0,2,7,16,4,0,0,0,0,0,8,14,0,0,0,0,0,0,10,9,0,0,0,0
1415,0,4,16,16,16,14,3,0,0,1,8,8,8,15,10,0,0,0,0,0,5,16,6,0,0,0,0,0,13,12,0,0,0,8,16,16,16,15,8,0,0,3,11,16,9,8,3,0,0,0,14,12,0,0,0,0,0,5,16,2,0,0,0,0
846,0,5,14,15,9,1,0,0,0,7,14,12,16,15,1,0,0,0,1,0,9,16,4,0,0,0,0,0,7,16,4,0,0,0,0,0,12,14,0,0,0,0,1,11,16,4,0,0,0,3,14,16,13,8,2,0,0,4,12,16,12,10,4,0
2859,0,0,7,16,14,2,0,0,0,0,13,13,9,13,0,0,0,0,11,10,0,14,5,0,0,0,5,14,0,12,9,0,0,0,0,0,0,12,8,0,0,0,0,0,4,16,5,0,0,0,2,8,14,15,0,0,0,0,8,16,16,16,16,4
1557,0,1,10,16,14,3,0,0,0,4,16,13,15,14,0,0,0,1,1,0,9,16,2,0,0,0,5,14,16,13,0,0,0,0,7,16,16,15,2,0,0,0,0,0,4,15,9,0,0,1,13,8,13,16,5,0,0,1,14,16,14,7,0,0
1412,0,1,12,16,14,6,0,0,0,2,13,7,5,15,2,0,0,0,6,15,9,13,0,0,0,0,0,10,15,1,0,0,0,0,4,15,8,0,0,0,0,0,12,4,12,0,0,0,0,3,14,10,11,0,0,0,0,0,14,13,3,0,0,0
1311,0,0,3,16,8,1,0,0,0,0,4,16,16,2,0,0,0,7,16,16,16,0,0,0,0,9,10,15,14,0,0,0,0,0,1,16,13,0,0,0,0,0,0,16,11,0,0,0,0,0,3,16,13,0,0,0,0,0,1,13,15,0,0,0
3020,0,0,2,10,15,5,0,0,0,3,9,12,7,16,0,0,0,12,9,5,6,14,1,0,0,4,12,6,16,4,0,0,0,0,8,16,10,0,0,0,0,0,8,14,16,7,0,0,0,0,12,6,5,16,11,0,0,0,3,14,16,13,7,0
2341,0,0,5,16,16,16,16,7,0,0,3,8,8,8,14,10,0,0,0,0,0,4,15,2,0,0,0,0,2,14,7,0,0,0,3,13,16,16,9,0,0,0,4,13,15,3,0,0,0,0,0,12,10,0,0,0,0,0,8,15,2,0,0,0
2470,0,0,0,5,14,1,0,0,0,0,1,14,7,0,3,0,0,0,9,14,1,6,15,0,0,3,16,12,4,12,8,0,0,0,7,10,14,16,4,0,0,0,0,0,10,13,0,0,0,0,0,1,16,3,0,0,0,0,0,6,12,0,0,0
2981,0,0,3,10,7,15,13,0,0,0,12,9,16,16,13,0,0,1,16,12,14,8,4,0,0,1,14,16,16,16,10,0,0,0,0,1,0,11,6,0,0,0,0,0,4,15,2,0,0,0,2,13,15,3,0,0,0,0,4,13,3,0,0,0
2191,0,0,6,15,10,0,0,0,0,0,16,9,16,7,0,0,0,4,10,0,6,15,0,0,0,8,8,0,0,11,3,0,0,8,8,0,0,8,5,0,0,7,10,0,0,5,6,0,0,1,15,4,1,12,4,0,0,0,8,16,16,11,0,0
2009,0,2,11,13,14,11,1,0,0,1,10,5,4,16,4,0,0,0,0,1,10,13,0,0,0,0,0,7,16,1,0,0,0,0,0,5,16,13,2,0,0,0,0,0,3,12,7,0,0,5,8,4,6,15,4,0,0,3,12,14,13,9,0,0
2838,0,0,1,13,3,0,0,0,0,0,4,15,1,0,0,0,0,0,9,10,0,0,0,0,0,0,10,11,0,0,0,0,0,0,11,12,6,5,0,0,0,0,14,16,16,16,8,0,0,0,16,16,11,12,13,0,0,0,3,8,14,10,6,0
1183,0,0,8,14,12,2,0,0,0,3,16,12,15,6,0,0,0,3,7,7,13,9,0,0,0,0,5,15,16,3,0,0,0,0,0,7,14,14,1,0,0,0,0,0,3,16,5,0,0,0,7,5,10,16,5,0,0,0,13,10,8,3,0,0
2348,0,0,4,12,8,3,0,0,0,0,7,16,16,3,0,0,0,0,6,16,16,6,0,0,0,0,7,16,16,7,0,0,0,0,7,16,16,9,0,0,0,0,5,16,16,12,0,0,0,0,6,16,16,10,0,0,0,0,5,12,12,4,0,0
3071,0,0,0,3,13,2,0,0,0,0,0,9,16,2,0,0,0,0,2,15,16,4,0,0,0,2,13,16,16,2,0,0,0,4,12,8,16,7,0,0,0,0,0,4,16,9,0,0,0,0,0,5,16,16,0,0,0,0,0,2,15,9,0,0
3166,0,0,3,14,8,8,8,0,0,0,2,11,12,15,10,0,0,0,0,0,0,13,4,0,0,1,16,16,16,15,3,0,0,2,8,8,16,16,6,0,0,0,0,8,13,3,1,0,0,0,1,16,7,0,0,0,0,0,5,11,1,0,0,0
3511,0,0,4,11,0,0,0,0,0,0,11,9,0,0,0,0,0,0,16,4,0,0,0,0,0,1,15,2,4,2,0,0,0,5,14,13,16,14,1,0,0,4,16,6,0,10,10,0,0,1,15,3,1,13,8,0,0,0,3,12,14,10,1,0
2686,0,0,9,14,14,9,1,0,0,7,16,10,4,12,0,0,0,8,16,6,6,15,4,0,0,0,11,16,16,9,1,0,0,0,7,16,16,0,0,0,0,1,15,13,15,12,0,0,0,4,16,8,12,15,0,0,0,1,8,13,13,4,0,0
2701,0,1,8,10,14,15,6,0,0,6,16,11,7,5,2,0,0,3,16,8,0,0,0,0,0,2,16,16,10,0,0,0,0,0,1,3,13,2,0,0,0,0,0,0,9,4,0,0,0,0,11,11,14,1,0,0,0,0,11,9,2,0,0,0
3542,0,0,11,16,12,5,0,0,0,4,16,11,16,16,3,0,0,4,16,11,16,14,0,0,0,0,10,16,16,6,0,0,0,0,0,15,14,0,0,0,0,0,7,16,5,0,0,0,0,0,15,13,0,0,0,0,0,0,12,11,0,0,0,0
929,0,0,4,15,8,0,0,0,0,1,14,12,16,1,0,0,0,2,10,1,16,0,0,0,0,0,3,11,8,0,0,0,0,0,0,10,15,6,0,0,0,0,0,2,12,15,2,0,0,0,1,10,8,15,3,0,0,0,2,15,16,11,0,0
1903,0,0,0,6,15,1,0,0,0,0,4,16,3,0,0,0,0,0,12,8,0,0,0,0,0,7,15,1,0,5,9,0,0,9,16,0,6,15,10,0,0,10,16,16,16,14,0,0,0,2,5,7,16,7,0,0,0,0,0,6,15,1,0,0
1822,0,0,2,15,16,14,5,0,0,0,5,15,8,13,11,0,0,2,11,12,7,15,8,0,0,7,16,16,16,8,1,0,0,2,15,16,8,0,0,0,0,0,7,16,12,0,0,0,0,0,4,16,16,0,0,0,0,0,2,14,14,0,0,0
3800,0,0,6,16,8,0,0,0,0,2,16,14,15,0,0,0,0,2,16,13,16,9,0,0,0,0,8,15,16,14,1,0,0,0,0,0,0,13,7,0,0,0,0,0,0,3,13,0,0,0,3,4,4,7,15,0,0,0,7,13,16,13,9,0
3088,0,0,7,15,13,1,0,0,0,0,15,9,13,10,0,0,0,0,16,5,12,12,0,0,0,0,4,15,16,12,0,0,0,0,0,2,7,15,1,0,0,0,0,0,0,15,4,0,0,4,12,7,5,14,4,0,0,0,7,13,13,9,1,0
2215,0,0,8,14,11,0,0,0,0,0,14,4,11,8,0,0,0,0,0,0,9,8,0,0,0,0,2,10,16,3,0,0,0,0,5,9,9,15,2,0,0,0,0,0,0,10,7,0,0,7,12,1,1,14,7,0,0,0,8,16,16,10,1,0
2123,0,0,4,13,16,7,0,0,0,0,11,9,15,11,0,0,0,0,0,0,12,9,0,0,0,0,0,4,16,3,0,0,0,0,12,16,16,16,5,0,0,0,6,14,16,15,2,0,0,0,1,16,3,0,0,0,0,0,6,14,2,0,0,0
3476,0,0,3,14,5,0,0,0,0,0,12,16,3,0,0,0,0,2,12,8,0,0,0,0,0,3,3,0,0,0,0,0,0,7,4,0,6,0,0,0,0,4,16,15,13,15,3,0,0,2,14,14,4,14,11,0,0,0,3,13,16,16,12,0
1904,0,0,8,12,12,1,0,0,0,6,12,2,6,8,0,0,0,5,11,0,3,16,7,0,0,0,14,6,10,10,1,0,0,0,6,16,8,0,0,0,0,0,7,16,5,0,0,0,0,0,12,10,10,0,0,0,0,0,11,14,9,0,0,0
3682,0,0,0,2,15,10,0,0,0,0,0,10,16,16,0,0,0,0,4,16,16,3,0,0,0,4,15,16,16,1,0,0,0,4,12,16,16,0,0,0,0,0,0,12,16,4,0,0,0,0,0,9,16,4,0,0,0,0,0,4,15,4,0,0
2790,0,0,4,12,12,15,7,0,0,0,7,12,12,15,9,0,0,0,0,0,1,13,5,0,0,0,3,8,10,16,1,0,0,0,8,16,16,16,5,0,0,0,0,6,12,1,0,0,0,0,0,14,5,0,0,0,0,0,3,15,0,0,0,0
2149,0,0,0,3,10,0,0,0,0,0,0,10,8,0,0,0,0,0,5,14,0,7,0,0,0,1,14,5,1,15,0,0,0,8,10,0,6,10,0,0,0,14,14,12,14,15,1,0,0,6,12,9,16,6,0,0,0,0,0,4,14,0,0,0
871,0,0,9,15,8,2,0,0,0,3,15,15,16,9,0,0,0,0,11,16,16,12,0,0,0,0,0,0,2,14,2,0,0,0,0,0,0,15,8,0,0,0,0,0,0,9,12,0,0,0,14,5,7,13,14,0,0,0,10,16,15,12,1,0
3063,0,1,8,12,11,4,0,0,0,12,16,11,15,14,0,0,0,3,3,3,16,11,0,0,0,0,1,13,16,1,0,0,0,0,0,5,16,7,0,0,0,0,0,0,12,14,0,0,0,0,0,7,16,9,0,0,0,0,10,13,7,0,0,0
2411,0,3,15,16,7,0,0,0,0,8,15,14,12,0,0,0,0,1,3,3,14,0,0,0,0,0,0,5,15,0,0,0,0,0,0,11,10,0,0,0,0,0,5,16,6,0,1,0,0,5,16,16,13,16,15,0,0,4,16,16,14,12,9,0
3338,0,0,3,16,15,3,0,0,0,0,6,16,15,3,0,0,0,0,10,16,6,2,0,0,0,0,4,14,16,3,0,0,0,4,13,2,12,6,0,0,0,5,11,0,1,12,3,0,0,0,13,3,0,7,11,0,0,0,3,11,11,14,10,0
1074,0,0,8,12,3,0,0,0,0,5,16,16,14,4,0,0,0,10,15,2,14,16,2,0,0,3,16,10,13,16,7,0,0,0,5,8,10,16,8,0,0,0,0,0,0,12,12,0,0,0,10,7,4,14,12,0,0,0,10,16,16,14,7,0
438,0,0,0,5,15,0,0,0,0,0,1,14,12,7,3,0,0,0,10,15,5,16,6,0,0,5,16,7,5,16,3,0,0,12,16,13,15,16,9,0,0,4,12,13,16,13,3,0,0,0,0,7,16,5,0,0,0,0,0,7,15,0,0,0
3762,0,6,16,6,0,0,0,0,0,9,16,16,2,0,0,0,0,1,2,16,7,0,0,0,0,0,2,16,3,0,0,0,0,0,10,15,0,0,0,0,0,4,16,6,0,0,0,0,0,10,16,12,14,16,9,0,0,7,16,16,12,10,3,0
3488,0,0,8,14,7,0,0,0,0,3,16,13,16,10,0,0,0,7,14,1,7,14,1,0,0,7,11,0,0,13,4,0,0,4,8,0,0,8,8,0,0,4,12,0,0,9,8,0,0,3,15,5,6,15,6,0,0,0,8,16,16,9,0,0
684,0,0,0,9,13,0,0,0,0,0,5,16,16,4,0,0,0,0,15,15,7,0,0,0,0,1,16,13,0,0,0,0,0,3,16,15,16,16,6,0,0,1,14,16,16,16,15,1,0,0,8,16,13,14,16,1,0,0,0,7,12,12,6,0
3688,0,0,6,16,9,1,0,0,0,3,15,8,13,3,0,0,0,8,8,0,11,4,0,0,0,1,0,7,16,6,0,0,0,0,2,16,14,16,5,0,0,0,0,5,0,11,8,0,0,0,4,6,9,15,2,0,0,0,4,15,11,3,0,0
525,0,0,0,5,15,1,0,0,0,0,0,11,13,0,0,0,0,0,0,14,10,0,0,0,0,0,7,15,4,0,0,0,0,1,13,9,13,6,0,0,1,12,16,14,16,14,3,0,1,11,12,14,16,12,1,0,0,0,0,8,15,0,0,0
1121,0,0,5,7,13,7,0,0,0,7,16,16,10,15,0,0,0,5,15,5,6,11,0,0,0,1,9,15,15,4,0,0,0,0,5,16,16,3,0,0,0,0,14,7,13,8,0,0,0,0,15,11,13,11,0,0,0,0,5,12,12,4,0,0
751,0,1,7,15,13,6,0,0,0,7,13,2,4,15,0,0,0,4,12,6,13,4,0,0,0,0,10,16,8,0,0,0,0,0,14,12,6,0,0,0,0,2,12,0,12,3,0,0,0,0,14,1,6,8,0,0,0,0,4,13,13,5,0,0
3300,0,0,3,15,15,1,0,0,0,0,9,16,12,2,0,0,0,4,16,9,6,9,2,0,0,8,16,16,16,10,3,0,0,2,16,16,14,1,0,0,0,4,16,16,16,4,0,0,0,1,14,16,16,12,0,0,0,0,3,14,12,5,0,0
2008,0,0,7,16,12,3,0,0,0,0,12,16,16,8,0,0,0,0,15,16,16,1,0,0,0,1,14,16,16,1,0,0,0,1,15,16,16,4,0,0,0,0,13,16,16,3,0,0,0,0,11,16,16,9,0,0,0,0,4,9,14,6,0,0
1528,0,0,3,11,12,12,1,0,0,0,15,12,4,14,2,0,0,0,15,12,5,16,4,0,0,0,6,16,16,13,1,0,0,0,8,15,14,13,1,0,0,1,15,4,3,16,6,0,0,3,16,5,6,15,1,0,0,0,9,14,13,6,0,0
2677,0,0,0,0,8,11,0,0,0,0,0,2,14,6,0,0,0,0,0,11,9,2,3,0,0,0,9,12,1,11,9,0,0,4,16,6,0,13,5,0,0,8,16,16,16,16,0,0,0,0,0,3,8,15,0,0,0,0,0,0,6,12,0,0
3232,0,1,13,16,16,6,0,0,0,10,16,11,11,13,0,0,0,5,12,0,4,16,2,0,0,0,0,0,6,16,1,0,0,0,0,0,9,14,0,0,0,0,0,4,16,5,0,0,0,0,6,16,15,9,8,3,0,0,12,16,16,14,13,6
505,0,0,8,16,14,4,0,0,0,1,15,7,9,15,2,0,0,8,11,0,0,12,9,0,0,9,5,0,0,6,12,0,0,9,8,0,0,4,12,0,0,8,12,0,0,9,12,0,0,3,16,6,7,15,5,0,0,0,8,16,16,12,0,0
2211,0,0,1,7,16,12,0,0,0,0,3,15,16,12,0,0,0,5,13,16,16,9,0,0,0,5,14,16,16,8,0,0,0,0,4,16,16,7,0,0,0,0,0,11,16,12,0,0,0,0,0,8,16,16,5,0,0,0,0,6,14,13,5,0
174,0,0,9,11,1,0,0,0,0,4,16,14,9,0,0,0,0,1,6,3,13,0,0,0,0,0,0,3,14,0,0,0,0,0,0,5,13,0,0,0,0,0,0,14,10,3,0,0,0,0,11,16,16,16,14,2,0,0,6,9,7,4,8,6
2803,0,0,4,15,7,0,0,0,0,3,16,11,2,0,0,0,0,11,11,0,8,11,1,0,0,7,14,11,15,2,0,0,0,1,13,16,4,0,0,0,0,0,8,16,8,0,0,0,0,0,8,16,16,2,0,0,0,0,2,12,15,5,0,0
2376,0,0,4,13,6,0,0,0,0,4,16,13,4,3,0,0,0,12,10,1,12,16,3,0,0,7,14,9,16,5,0,0,0,0,12,16,13,1,0,0,0,0,5,15,15,15,3,0,0,0,7,14,12,16,10,0,0,0,3,16,11,8,2,0
1729,0,0,0,8,15,2,0,0,0,0,0,13,16,3,0,0,0,0,4,16,14,0,0,0,0,0,7,16,7,0,0,0,0,0,9,16,2,0,0,0,0,0,12,16,4,0,0,0,0,0,8,16,16,8,0,0,0,0,0,6,15,15,0,0
1215,0,1,12,8,0,0,0,0,0,9,16,14,9,0,0,0,0,9,8,0,16,0,0,0,0,1,0,4,13,0,0,0,0,0,0,9,7,0,0,0,0,0,1,13,3,0,0,0,0,1,15,15,11,10,7,0,0,0,11,12,12,12,11,0
2243,0,0,1,12,14,3,0,0,0,0,10,15,7,0,0,0,0,0,13,8,0,0,0,0,0,0,15,16,11,5,0,0,0,0,14,13,9,14,7,0,0,0,14,6,0,3,14,0,0,0,10,11,4,7,16,1,0,0,1,11,15,14,7,1
1594,0,0,8,15,14,6,0,0,0,4,16,5,6,16,3,0,0,7,16,2,3,16,8,0,0,2,14,16,16,16,8,0,0,0,0,2,0,9,8,0,0,0,0,0,5,16,2,0,0,0,0,8,14,5,0,0,0,0,9,8,1,0,0,0
2957,0,0,9,11,12,12,1,0,0,0,11,12,13,16,4,0,0,0,0,0,12,10,0,0,0,0,2,11,14,2,0,0,0,0,9,16,5,0,0,0,0,0,6,15,16,14,2,0,0,0,3,6,14,16,1,0,0,0,11,16,13,5,0,0
1473,0,0,0,9,12,0,0,0,0,0,5,16,6,0,0,0,0,0,10,11,0,0,0,0,0,0,12,8,4,0,0,0,0,0,13,16,15,11,1,0,0,0,13,14,1,6,6,0,0,0,5,12,1,11,6,0,0,0,0,9,15,10,0,0
1491,0,0,3,12,16,10,0,0,0,3,14,5,0,12,0,0,0,9,8,1,9,16,4,0,0,5,15,15,15,14,2,0,0,0,0,0,15,3,0,0,0,0,0,8,10,0,0,0,0,0,0,11,6,0,0,0,0,0,3,15,2,0,0,0
1956,0,0,0,2,12,13,8,1,0,0,3,12,5,14,16,2,0,0,11,1,0,12,14,0,0,2,11,3,7,14,3,0,0,3,15,11,5,10,0,0,0,0,0,0,9,6,0,0,0,0,0,1,14,2,0,0,0,0,0,0,14,1,0,0
2213,0,4,13,16,16,12,0,0,0,5,14,4,4,3,0,0,0,2,16,8,6,1,0,0,0,2,16,13,14,11,0,0,0,0,5,0,0,15,5,0,0,0,0,0,0,11,9,0,0,0,1,0,0,11,12,0,0,2,15,16,16,14,3,0
3563,0,0,8,16,15,3,0,0,0,0,10,16,15,10,0,0,0,0,3,11,13,12,0,0,0,0,0,1,16,9,0,0,0,0,0,6,16,4,0,0,0,0,0,12,14,0,0,0,0,0,7,16,15,12,12,3,0,0,8,15,13,16,16,11
793,0,0,8,12,13,14,4,0,0,0,15,8,2,4,1,0,0,1,16,5,2,0,0,0,0,4,12,13,14,8,0,0,0,0,0,0,1,12,4,0,0,0,0,0,0,8,5,0,0,0,6,3,2,14,2,0,0,0,9,16,14,5,0,0
345,0,0,5,11,12,2,0,0,0,5,16,14,14,12,0,0,0,5,7,0,10,10,0,0,0,0,0,1,14,6,0,0,0,0,0,14,12,1,0,0,0,0,11,16,1,0,0,0,0,0,15,13,8,5,2,0,0,0,3,12,16,15,9,0
2135,0,0,0,11,4,0,0,0,0,0,0,15,1,0,0,0,0,0,5,9,3,7,0,0,0,0,13,5,7,10,0,0,0,7,15,2,11,15,1,0,0,9,16,16,16,14,2,0,0,0,4,8,16,1,0,0,0,0,0,8,12,0,0,0
2445,0,1,12,16,11,4,0,0,0,4,16,10,11,12,0,0,0,0,16,6,0,0,0,0,0,2,16,16,7,0,0,0,0,0,3,9,15,6,0,0,0,0,0,0,8,13,0,0,0,0,2,4,9,15,0,0,0,0,11,16,15,6,0,0
488,0,1,10,16,16,16,16,5,0,1,16,13,6,1,1,0,0,4,16,15,10,3,0,0,0,1,8,11,16,16,2,0,0,0,1,0,1,14,7,0,0,7,9,0,0,12,8,0,0,5,16,3,0,15,5,0,0,0,9,16,16,13,2,0
1737,0,0,5,10,14,8,0,0,0,8,16,13,16,15,0,0,0,0,0,1,16,8,0,0,0,0,0,6,16,2,0,0,0,0,0,5,16,14,2,0,0,0,0,0,6,16,8,0,0,0,1,10,14,15,1,0,0,0,2,13,10,2,0,0
3446,0,0,6,11,8,12,1,0,0,2,16,12,16,14,8,0,0,3,15,4,1,13,4,0,0,0,9,15,14,12,0,0,0,0,6,16,16,9,0,0,0,2,15,8,6,12,0,0,0,4,16,10,12,15,0,0,0,0,5,12,12,7,0,0
3791,0,0,8,13,11,1,0,0,0,0,16,12,15,8,0,0,0,3,13,0,5,15,2,0,0,6,9,0,1,15,5,0,0,8,8,0,0,12,6,0,0,5,10,0,1,14,3,0,0,2,16,8,12,13,0,0,0,0,8,16,8,1,0,0
2457,0,0,9,16,16,16,5,0,0,0,6,8,11,16,10,0,0,0,0,0,9,16,5,0,0,0,1,8,15,15,3,0,0,0,9,16,16,16,7,0,0,0,2,15,14,0,0,0,0,0,9,16,7,0,0,0,0,0,9,16,5,0,0,0
464,0,0,0,7,15,1,0,0,0,0,1,15,5,2,4,0,0,0,10,10,2,16,6,0,0,4,16,3,9,14,0,0,1,15,14,12,15,10,0,0,5,15,12,11,16,4,0,0,0,0,0,6,15,1,0,0,0,0,0,9,12,0,0,0
3043,0,1,8,14,16,8,0,0,0,3,12,9,11,14,0,0,0,0,0,0,7,14,0,0,0,0,0,0,14,11,0,0,0,0,0,9,13,2,0,0,0,0,7,16,3,0,0,0,0,0,15,16,8,8,3,0,0,0,9,13,12,8,3,0
3529,0,3,13,15,16,9,1,0,0,6,12,2,3,16,6,0,0,0,0,2,13,11,0,0,0,0,0,9,13,0,0,0,0,0,0,8,12,0,0,0,0,0,0,3,15,5,0,0,0,0,4,3,14,11,0,0,0,3,15,15,9,1,0,0
166,0,0,0,11,3,0,0,0,0,0,5,16,2,0,0,0,0,0,12,11,0,0,0,0,0,0,14,5,0,0,0,0,0,0,16,3,1,1,0,0,0,0,16,16,16,16,11,0,0,0,12,8,4,6,16,2,0,0,2,11,15,16,11,1
386,0,0,0,10,11,0,0,0,0,0,3,16,5,8,5,0,0,0,10,14,2,16,2,0,0,4,15,5,8,12,0,0,0,12,16,12,15,16,6,0,0,14,16,16,16,14,2,0,0,0,0,11,13,0,0,0,0,0,0,14,5,0,0,0
3760,0,0,7,15,10,0,0,0,0,0,12,10,15,3,0,0,0,0,0,0,12,11,0,0,0,0,0,0,14,9,0,0,0,1,5,8,16,12,2,0,0,10,16,16,15,10,3,0,0,0,2,16,4,0,0,0,0,0,8,12,0,0,0,0
